obs_id,alt_id,CHOICE,travel_time_hrs,headway_hrs,travel_cost_hundreth
1182,1,0,2.683333333,0.5,0.36
1182,2,1,0.983333333,0.333333333,0.5
1182,3,0,1.616666667,0,0.7
1183,1,0,2.15,1,0.36
1183,2,1,0.983333333,0.5,0.5
1183,3,0,1,0,0.91
1184,1,0,2.333333333,0.5,0.4
1184,2,1,0.983333333,0.5,0.46
1184,3,0,1.616666667,0,0.56
1185,1,0,2.333333333,0.5,0.36
1185,2,1,1.066666667,0.166666667,0.42
1185,3,0,1,0,0.7
1186,1,0,2.333333333,1,0.48
1186,2,1,0.983333333,0.333333333,0.5
1186,3,0,1,0,0.56
1187,1,0,2.683333333,0.5,0.48
1187,2,1,1.066666667,0.5,0.53
1187,3,0,1,0,0.91
1188,1,0,2.333333333,1,0.4
1188,2,1,1.066666667,0.5,0.53
1188,3,0,1.25,0,0.7
1189,1,0,2.4,2,0.48
1189,2,1,1.166666667,0.5,0.5
1189,3,0,1.833333333,0,0.7
1190,1,0,2,2,0.36
1190,2,1,1.216666667,0.5,0.42
1190,3,0,2.383333333,0,0.56
1191,1,0,2.4,2,0.36
1191,2,1,1.283333333,0.333333333,0.43
1191,3,0,1.466666667,0,0.56
1192,1,0,2.133333333,1,0.36
1192,2,1,1.283333333,0.166666667,0.43
1192,3,0,2.383333333,0,0.91
1193,1,0,2.133333333,2,0.4
1193,2,1,1.283333333,0.5,0.45
1193,3,0,1.466666667,0,0.91
1194,1,0,2,1,0.4
1194,2,1,1.283333333,0.333333333,0.45
1194,3,0,2.383333333,0,0.7
1195,1,0,2,1,0.48
1195,2,1,1.216666667,0.166666667,0.53
1195,3,0,1.833333333,0,0.56
1196,1,0,2,2,0.4
1196,2,1,1.166666667,0.333333333,0.48
1196,3,0,1.833333333,0,0.91
1197,1,0,2.133333333,0.5,0.48
1197,2,1,1.283333333,0.333333333,0.62
1197,3,0,1.833333333,0,0.91
1198,1,0,1.633333333,2,0.38
1198,2,1,1.45,0.333333333,0.42
1198,3,0,2.166666667,0,0.4
1199,1,0,1.5,0.5,0.38
1199,2,1,1.416666667,0.166666667,0.42
1199,3,0,2.166666667,0,0.52
1200,1,1,1.916666667,1,0.38
1200,2,0,1.483333333,0.5,0.46
1200,3,0,2.166666667,0,0.32
1201,1,1,1.5,0.5,0.32
1201,2,0,1.45,0.333333333,0.4
1201,3,0,1.333333333,0,0.32
1202,1,0,1.916666667,1,0.29
1202,2,1,1.45,0.333333333,0.32
1202,3,0,1.666666667,0,0.52
1203,1,1,1.633333333,2,0.29
1203,2,0,1.416666667,0.166666667,0.38
1203,3,0,1.666666667,0,0.32
1204,1,1,1.5,2,0.38
1204,2,0,1.483333333,0.166666667,0.46
1204,3,0,1.333333333,0,0.4
1205,1,1,1.5,0.5,0.29
1205,2,0,1.483333333,0.5,0.32
1205,3,0,1.666666667,0,0.4
1206,1,0,1.916666667,1,0.32
1206,2,1,1.416666667,0.166666667,0.36
1206,3,0,1.333333333,0,0.4
1207,1,1,1.6,0.5,0.26
1207,2,0,1.033333333,0.166666667,0.29
1208,1,1,1.6,0.5,0.23
1208,2,0,0.966666667,0.333333333,0.32
1209,1,1,1.6,2,0.26
1209,2,0,1,0.166666667,0.35
1210,1,1,1.3,1,0.23
1210,2,0,0.966666667,0.5,0.32
1211,1,1,1.4,0.5,0.26
1211,2,0,0.966666667,0.5,0.31
1212,1,1,1.4,1,0.31
1212,2,0,0.966666667,0.333333333,0.34
1213,1,1,1.4,0.5,0.23
1213,2,0,1,0.166666667,0.26
1214,1,1,1.4,1,0.26
1214,2,0,1,0.5,0.35
1215,1,1,1.6,0.5,0.31
1215,2,0,1,0.5,0.36
1216,1,1,1.233333333,0.5,0.24
1216,2,0,0.683333333,0.166666667,0.26
1217,1,1,1.233333333,0.5,0.22
1217,2,0,0.616666667,0.333333333,0.29
1218,1,1,1.233333333,2,0.24
1218,2,0,0.65,0.166666667,0.32
1219,1,1,0.966666667,1,0.22
1219,2,0,0.616666667,0.5,0.29
1220,1,1,1.05,0.5,0.24
1220,2,0,0.616666667,0.5,0.28
1221,1,1,1.05,1,0.29
1221,2,0,0.616666667,0.333333333,0.32
1222,1,1,1.05,0.5,0.22
1222,2,0,0.65,0.166666667,0.25
1223,1,1,1.05,1,0.24
1223,2,0,0.65,0.5,0.32
1224,1,1,1.233333333,0.5,0.29
1224,2,0,0.65,0.5,0.34
1225,1,0,1.683333333,0.5,0.35
1225,2,1,0.6,0.166666667,0.42
1226,1,0,1.683333333,2,0.35
1226,2,1,0.533333333,0.166666667,0.49
1227,1,0,1.683333333,0.5,0.31
1227,2,1,0.483333333,0.333333333,0.46
1228,1,0,1.333333333,1,0.31
1228,2,1,0.483333333,0.5,0.46
1229,1,0,1.45,0.5,0.35
1229,2,1,0.483333333,0.5,0.43
1230,1,0,1.45,0.5,0.31
1230,2,1,0.533333333,0.166666667,0.38
1231,1,0,1.45,1,0.42
1231,2,1,0.483333333,0.333333333,0.46
1232,1,0,1.683333333,0.5,0.42
1232,2,1,0.533333333,0.5,0.49
1233,1,0,1.45,1,0.35
1233,2,1,0.533333333,0.5,0.49
1234,1,0,2.083333333,2,0.48
1234,2,1,0.816666667,0.333333333,0.53
1234,3,0,2.383333333,0,0.35
1235,1,0,1.9,0.5,0.48
1235,2,1,0.733333333,0.166666667,0.5
1235,3,0,2.383333333,0,0.45
1236,1,0,2.433333333,1,0.48
1236,2,1,0.916666667,0.5,0.62
1236,3,0,2.383333333,0,0.28
1237,1,0,1.9,0.5,0.4
1237,2,1,0.816666667,0.333333333,0.53
1237,3,0,1.466666667,0,0.28
1238,1,0,2.433333333,1,0.36
1238,2,1,0.816666667,0.333333333,0.42
1238,3,0,1.833333333,0,0.45
1239,1,0,2.083333333,2,0.36
1239,2,1,0.733333333,0.166666667,0.5
1239,3,0,1.833333333,0,0.28
1240,1,0,1.9,2,0.48
1240,2,0,0.916666667,0.166666667,0.62
1240,3,1,1.466666667,0,0.35
1241,1,0,1.9,0.5,0.36
1241,2,1,0.916666667,0.5,0.43
1241,3,0,1.833333333,0,0.35
1242,1,0,2.433333333,1,0.4
1242,2,1,0.733333333,0.166666667,0.46
1242,3,0,1.466666667,0,0.35
1243,1,0,1.916666667,2,0.48
1243,2,1,0.65,0.333333333,0.53
1243,3,0,2.383333333,0,0.65
1244,1,0,2.266666667,1,0.48
1244,2,1,0.75,0.5,0.62
1244,3,0,2.383333333,0,0.52
1245,1,0,1.733333333,0.5,0.48
1245,2,1,0.566666667,0.166666667,0.5
1245,3,0,2.383333333,0,0.84
1246,1,0,1.733333333,0.5,0.4
1246,2,1,0.65,0.333333333,0.53
1246,3,0,1.466666667,0,0.52
1247,1,0,2.266666667,1,0.36
1247,2,1,0.65,0.333333333,0.42
1247,3,0,1.833333333,0,0.84
1248,1,0,1.916666667,2,0.36
1248,2,1,0.566666667,0.166666667,0.5
1248,3,0,1.833333333,0,0.52
1249,1,0,1.733333333,2,0.48
1249,2,1,0.75,0.166666667,0.62
1249,3,0,1.466666667,0,0.65
1250,1,0,2.266666667,1,0.4
1250,2,1,0.566666667,0.166666667,0.46
1250,3,0,1.466666667,0,0.65
1251,1,0,1.733333333,0.5,0.36
1251,2,1,0.75,0.5,0.43
1251,3,0,1.833333333,0,0.65
1252,1,0,3.566666667,2,0.74
1252,2,1,1.416666667,0.333333333,0.82
1253,1,0,3.233333333,0.5,0.74
1253,2,1,1.283333333,0.166666667,0.8
1254,1,0,4.233333333,1,0.74
1254,2,1,1.583333333,0.5,0.99
1255,1,0,3.233333333,0.5,0.62
1255,2,1,1.416666667,0.333333333,0.86
1256,1,0,4.233333333,1,0.56
1256,2,1,1.416666667,0.333333333,0.64
1257,1,1,3.566666667,2,0.56
1257,2,0,1.283333333,0.166666667,0.8
1258,1,0,3.233333333,2,0.74
1258,2,1,1.583333333,0.166666667,0.99
1259,1,1,3.233333333,0.5,0.56
1259,2,0,1.583333333,0.5,0.66
1260,1,0,4.233333333,1,0.62
1260,2,1,1.283333333,0.166666667,0.72
1261,1,0,2.433333333,0.5,0.4
1261,2,1,0.916666667,0.166666667,0.45
1262,1,0,2.433333333,2,0.4
1262,2,1,0.816666667,0.166666667,0.53
1263,1,1,2.433333333,0.5,0.36
1263,2,0,0.733333333,0.333333333,0.5
1264,1,0,1.9,1,0.36
1264,2,1,0.733333333,0.5,0.5
1265,1,1,2.083333333,0.5,0.4
1265,2,0,0.733333333,0.5,0.46
1266,1,1,2.083333333,0.5,0.36
1266,2,0,0.816666667,0.166666667,0.42
1267,1,0,2.083333333,1,0.48
1267,2,1,0.733333333,0.333333333,0.5
1268,1,1,2.433333333,0.5,0.48
1268,2,0,0.816666667,0.5,0.53
1269,1,0,2.083333333,1,0.4
1269,2,1,0.816666667,0.5,0.53
1270,1,0,2.5,0.5,0.38
1270,2,1,1.3,0.166666667,0.43
1270,3,0,1.333333333,0,0.4
1271,1,0,2.5,2,0.38
1271,2,1,1.233333333,0.166666667,0.5
1271,3,0,1.733333333,0,0.65
1272,1,0,2.5,0.5,0.34
1272,2,1,1.183333333,0.333333333,0.48
1272,3,0,1.733333333,0,0.5
1273,1,0,1.966666667,1,0.34
1273,2,1,1.183333333,0.5,0.48
1273,3,0,1.066666667,0,0.65
1274,1,0,2.15,0.5,0.38
1274,2,1,1.183333333,0.5,0.45
1274,3,0,1.733333333,0,0.4
1275,1,0,2.15,0.5,0.34
1275,2,1,1.233333333,0.166666667,0.4
1275,3,0,1.066666667,0,0.5
1276,1,0,2.15,1,0.46
1276,2,1,1.183333333,0.333333333,0.48
1276,3,0,1.066666667,0,0.4
1277,1,0,2.5,0.5,0.46
1277,2,1,1.233333333,0.5,0.5
1277,3,0,1.066666667,0,0.65
1278,1,0,2.15,1,0.38
1278,2,1,1.233333333,0.5,0.5
1278,3,0,1.333333333,0,0.5
1279,1,0,2.183333333,0.5,0.26
1279,2,1,1.033333333,0.166666667,0.31
1279,3,0,1.166666667,0,0.53
1280,1,0,2.183333333,2,0.26
1280,2,1,0.966666667,0.166666667,0.38
1280,3,0,1.516666667,0,0.86
1281,1,0,2.183333333,0.5,0.23
1281,2,1,0.916666667,0.333333333,0.35
1281,3,0,1.516666667,0,0.66
1282,1,0,1.733333333,1,0.23
1282,2,1,0.916666667,0.5,0.35
1282,3,0,0.933333333,0,0.86
1283,1,0,1.883333333,0.5,0.26
1283,2,1,0.916666667,0.5,0.32
1283,3,0,1.516666667,0,0.53
1284,1,0,1.883333333,0.5,0.23
1284,2,1,0.966666667,0.166666667,0.26
1284,3,0,0.933333333,0,0.66
1285,1,0,1.883333333,1,0.31
1285,2,1,0.916666667,0.333333333,0.36
1285,3,0,0.933333333,0,0.53
1286,1,0,2.183333333,0.5,0.31
1286,2,1,0.966666667,0.5,0.38
1286,3,0,0.933333333,0,0.86
1287,1,0,1.883333333,1,0.26
1287,2,1,0.966666667,0.5,0.38
1287,3,0,1.166666667,0,0.66
1288,1,0,2.183333333,2,0.5
1288,2,1,1.466666667,0.333333333,0.54
1288,3,0,2.383333333,0,0.7
1289,1,1,2.016666667,0.5,0.5
1289,2,0,1.416666667,0.166666667,0.52
1289,3,0,2.383333333,0,0.91
1290,1,1,2.5,1,0.5
1290,2,0,1.533333333,0.5,0.62
1290,3,0,2.383333333,0,0.56
1291,1,1,2.016666667,0.5,0.42
1291,2,0,1.466666667,0.333333333,0.54
1291,3,0,1.466666667,0,0.56
1292,1,1,2.5,1,0.38
1292,2,0,1.466666667,0.333333333,0.43
1292,3,0,1.833333333,0,0.91
1293,1,0,2.183333333,2,0.38
1293,2,1,1.416666667,0.166666667,0.5
1293,3,0,1.833333333,0,0.56
1294,1,0,2.016666667,2,0.5
1294,2,1,1.533333333,0.166666667,0.62
1294,3,0,1.466666667,0,0.7
1295,1,1,2.016666667,0.5,0.38
1295,2,0,1.533333333,0.5,0.45
1295,3,0,1.833333333,0,0.7
1296,1,1,2.5,1,0.42
1296,2,0,1.416666667,0.166666667,0.48
1296,3,0,1.466666667,0,0.7
1297,1,1,3.2,0.5,0.52
1297,2,0,1.05,0.166666667,0.57
1298,1,0,3.2,2,0.52
1298,2,1,0.916666667,0.166666667,0.72
1299,1,0,3.2,0.5,0.47
1299,2,1,0.816666667,0.333333333,0.66
1300,1,0,2.483333333,1,0.47
1300,2,1,0.816666667,0.5,0.66
1301,1,0,2.716666667,0.5,0.52
1301,2,1,0.816666667,0.5,0.62
1302,1,0,2.716666667,0.5,0.47
1302,2,1,0.916666667,0.166666667,0.53
1303,1,0,2.716666667,1,0.62
1303,2,1,0.816666667,0.333333333,0.66
1304,1,0,3.2,0.5,0.62
1304,2,1,0.916666667,0.5,0.7
1305,1,0,2.716666667,1,0.52
1305,2,1,0.916666667,0.5,0.72
1306,1,0,3.283333333,2,0.54
1306,2,1,2.366666667,0.333333333,0.57
1306,3,0,3.9,0,0.65
1307,1,0,2.95,0.5,0.54
1307,2,1,2.316666667,0.166666667,0.56
1307,3,0,3.9,0,0.84
1308,1,0,3.933333333,1,0.54
1308,2,1,2.433333333,0.5,0.66
1308,3,0,3.9,0,0.52
1309,1,0,2.95,0.5,0.45
1309,2,0,2.366666667,0.333333333,0.57
1309,3,1,2.4,0,0.52
1310,1,0,3.933333333,1,0.4
1310,2,1,2.366666667,0.333333333,0.46
1310,3,0,3,0,0.84
1311,1,0,3.283333333,2,0.4
1311,2,0,2.316666667,0.166666667,0.53
1311,3,1,3,0,0.52
1312,1,0,2.95,2,0.54
1312,2,0,2.433333333,0.166666667,0.66
1312,3,1,2.4,0,0.65
1313,1,0,2.95,0.5,0.4
1313,2,1,2.433333333,0.5,0.48
1313,3,0,3,0,0.65
1314,1,0,3.933333333,1,0.45
1314,2,1,2.316666667,0.166666667,0.52
1314,3,0,2.4,0,0.65
1315,1,0,2.45,2,0.54
1315,2,1,1.183333333,0.333333333,0.58
1316,1,0,2.216666667,0.5,0.54
1316,2,1,1.1,0.166666667,0.56
1317,1,1,2.9,1,0.54
1317,2,0,1.283333333,0.5,0.66
1318,1,1,2.216666667,0.5,0.45
1318,2,0,1.183333333,0.333333333,0.58
1319,1,0,2.9,1,0.4
1319,2,1,1.183333333,0.333333333,0.46
1320,1,1,2.45,2,0.4
1320,2,0,1.1,0.166666667,0.54
1321,1,1,2.216666667,2,0.54
1321,2,0,1.283333333,0.166666667,0.66
1322,1,0,2.216666667,0.5,0.4
1322,2,1,1.283333333,0.5,0.49
1323,1,0,2.9,1,0.45
1323,2,1,1.1,0.166666667,0.52
1324,1,0,1.183333333,2,0.19
1324,2,1,0.633333333,0.5,0.22
1325,1,0,1.183333333,2,0.14
1325,2,1,0.7,0.333333333,0.19
1326,1,0,1.016666667,2,0.14
1326,2,1,0.666666667,0.5,0.18
1327,1,1,1.066666667,1,0.14
1327,2,0,0.7,0.166666667,0.19
1328,1,0,1.066666667,2,0.16
1328,2,1,0.7,0.5,0.2
1329,1,0,1.016666667,1,0.16
1329,2,1,0.7,0.333333333,0.2
1330,1,0,1.016666667,1,0.19
1330,2,1,0.666666667,0.166666667,0.25
1331,1,0,1.066666667,0.5,0.19
1331,2,1,0.7,0.333333333,0.31
1332,1,0,1.016666667,2,0.16
1332,2,1,0.633333333,0.333333333,0.21
1333,1,1,1.7,2,0
1333,2,0,0.533333333,0.5,0
1334,1,0,1.35,2,0
1334,2,1,0.583333333,0.5,0
1335,1,0,1.7,2,0
1335,2,1,0.65,0.333333333,0
1336,1,1,1.466666667,1,0
1336,2,0,0.65,0.166666667,0
1337,1,0,1.466666667,2,0
1337,2,1,0.65,0.5,0
1338,1,1,1.35,1,0
1338,2,0,0.65,0.333333333,0
1339,1,1,1.35,1,0
1339,2,0,0.583333333,0.166666667,0
1340,1,0,1.35,2,0
1340,2,1,0.533333333,0.333333333,0
1341,1,1,1.466666667,0.5,0
1341,2,0,0.65,0.333333333,0
1342,1,0,4.183333333,2,0.44
1342,2,1,1.3,0.5,0.47
1343,1,0,3.283333333,2,0.33
1343,2,1,1.433333333,0.5,0.38
1344,1,0,4.183333333,2,0.33
1344,2,1,1.6,0.333333333,0.4
1345,1,0,3.583333333,1,0.33
1345,2,1,1.6,0.166666667,0.4
1346,1,0,3.583333333,2,0.37
1346,2,1,1.6,0.5,0.42
1347,1,0,3.283333333,1,0.37
1347,2,1,1.6,0.333333333,0.42
1348,1,0,3.283333333,1,0.44
1348,2,1,1.433333333,0.166666667,0.5
1349,1,0,3.283333333,2,0.37
1349,2,1,1.3,0.333333333,0.44
1350,1,1,3.583333333,0.5,0.44
1350,2,0,1.6,0.333333333,0.6
1351,1,0,2.233333333,0.5,0.18
1351,2,1,1.083333333,0.166666667,0.2
1352,1,0,2.233333333,2,0.18
1352,2,1,1.016666667,0.166666667,0.24
1353,1,1,2.233333333,0.5,0.16
1353,2,0,0.966666667,0.333333333,0.23
1354,1,1,1.733333333,1,0.16
1354,2,0,0.966666667,0.5,0.23
1355,1,0,1.9,0.5,0.18
1355,2,1,0.966666667,0.5,0.21
1356,1,0,1.9,0.5,0.16
1356,2,1,1.016666667,0.166666667,0.18
1357,1,0,1.9,1,0.22
1357,2,1,0.966666667,0.333333333,0.23
1358,1,0,2.233333333,0.5,0.22
1358,2,1,1.016666667,0.5,0.24
1359,1,1,1.9,1,0.18
1359,2,0,1.016666667,0.5,0.24
1360,1,1,1.066666667,2,0.18
1360,2,0,0.666666667,0.333333333,0.21
1360,3,0,1.516666667,0,0.6
1361,1,1,1.266666667,1,0.18
1361,2,0,0.7,0.5,0.24
1361,3,0,1.516666667,0,0.48
1362,1,1,0.966666667,0.5,0.18
1362,2,0,0.633333333,0.166666667,0.2
1362,3,0,1.516666667,0,0.78
1363,1,1,0.966666667,0.5,0.15
1363,2,0,0.666666667,0.333333333,0.2
1363,3,0,0.933333333,0,0.48
1364,1,1,1.266666667,1,0.13
1364,2,0,0.666666667,0.333333333,0.15
1364,3,0,1.166666667,0,0.78
1365,1,1,0.966666667,2,0.18
1365,2,0,0.7,0.166666667,0.24
1365,3,0,0.933333333,0,0.6
1366,1,1,1.066666667,2,0.13
1366,2,0,0.633333333,0.166666667,0.18
1366,3,0,1.166666667,0,0.48
1367,1,1,1.266666667,1,0.15
1367,2,0,0.633333333,0.166666667,0.18
1367,3,0,0.933333333,0,0.6
1368,1,1,0.966666667,0.5,0.13
1368,2,0,0.7,0.5,0.16
1368,3,0,1.166666667,0,0.6
1369,1,0,1.35,0.5,0.1
1369,2,1,0.866666667,0.166666667,0.12
1369,3,0,1,0,0.08
1370,1,0,1.35,0.5,0.09
1370,2,1,0.8,0.333333333,0.14
1370,3,0,1.3,0,0.1
1371,1,0,1.35,2,0.1
1371,2,1,0.833333333,0.166666667,0.16
1371,3,0,1.3,0,0.13
1372,1,1,1.183333333,1,0.09
1372,2,0,0.8,0.5,0.14
1372,3,0,0.8,0,0.13
1373,1,0,1.233333333,0.5,0.1
1373,2,1,0.8,0.5,0.12
1373,3,0,1.3,0,0.08
1374,1,0,1.233333333,1,0.12
1374,2,1,0.8,0.333333333,0.14
1374,3,0,0.8,0,0.08
1375,1,0,1.233333333,0.5,0.09
1375,2,1,0.833333333,0.166666667,0.11
1375,3,0,0.8,0,0.1
1376,1,0,1.233333333,1,0.1
1376,2,0,0.833333333,0.5,0.16
1376,3,1,1,0,0.1
1377,1,0,1.35,0.5,0.12
1377,2,1,0.833333333,0.5,0.15
1377,3,0,0.8,0,0.13
1378,1,0,1.816666667,0.5,0.15
1378,2,1,0.733333333,0.166666667,0.18
1379,1,1,1.816666667,2,0.15
1379,2,0,0.666666667,0.166666667,0.23
1380,1,1,1.816666667,0.5,0.13
1380,2,0,0.616666667,0.333333333,0.2
1381,1,0,1.466666667,1,0.13
1381,2,1,0.616666667,0.5,0.2
1382,1,1,1.583333333,0.5,0.15
1382,2,0,0.616666667,0.5,0.19
1383,1,0,1.583333333,0.5,0.13
1383,2,1,0.666666667,0.166666667,0.16
1384,1,0,1.583333333,1,0.18
1384,2,1,0.616666667,0.333333333,0.2
1385,1,0,1.816666667,0.5,0.18
1385,2,1,0.666666667,0.5,0.23
1386,1,1,1.583333333,1,0.15
1386,2,0,0.666666667,0.5,0.23
1387,1,0,0.633333333,2,0.12
1387,2,1,0.233333333,0.333333333,0.15
1388,1,0,0.75,1,0.12
1388,2,1,0.266666667,0.5,0.18
1389,1,0,0.583333333,0.5,0.12
1389,2,1,0.2,0.166666667,0.14
1390,1,0,0.583333333,0.5,0.1
1390,2,1,0.233333333,0.333333333,0.16
1391,1,0,0.75,1,0.09
1391,2,1,0.233333333,0.333333333,0.11
1392,1,0,0.633333333,2,0.09
1392,2,1,0.2,0.166666667,0.14
1393,1,0,0.583333333,2,0.12
1393,2,1,0.266666667,0.166666667,0.18
1394,1,0,0.75,1,0.1
1394,2,1,0.2,0.166666667,0.12
1395,1,0,0.583333333,0.5,0.09
1395,2,1,0.266666667,0.5,0.12
1396,1,0,2.033333333,2,0.76
1396,2,1,0.75,0.5,0.83
1396,3,0,1.166666667,0,0.5
1397,1,0,1.566666667,2,0.57
1397,2,1,0.8,0.5,0.65
1397,3,0,1.516666667,0,0.4
1398,1,0,2.033333333,2,0.57
1398,2,1,0.866666667,0.333333333,0.7
1398,3,0,0.933333333,0,0.4
1399,1,1,1.716666667,1,0.57
1399,2,0,0.866666667,0.166666667,0.7
1399,3,0,1.516666667,0,0.65
1400,1,0,1.716666667,2,0.63
1400,2,1,0.866666667,0.5,0.71
1400,3,0,0.933333333,0,0.65
1401,1,0,1.566666667,1,0.63
1401,2,1,0.866666667,0.333333333,0.71
1401,3,0,1.516666667,0,0.5
1402,1,0,1.566666667,1,0.76
1402,2,1,0.8,0.166666667,0.86
1402,3,0,1.166666667,0,0.4
1403,1,0,1.566666667,2,0.63
1403,2,1,0.75,0.333333333,0.76
1403,3,0,1.166666667,0,0.65
1404,1,0,1.716666667,0.5,0.76
1404,2,1,0.866666667,0.333333333,0.98
1404,3,0,1.166666667,0,0.65
1405,1,0,3.283333333,2,1.14
1405,2,1,1.85,0.5,1.16
1406,1,0,2.583333333,2,0.85
1406,2,1,1.9,0.5,0.98
1407,1,0,3.283333333,2,0.85
1407,2,1,1.966666667,0.333333333,0.99
1408,1,1,2.816666667,1,0.85
1408,2,0,1.966666667,0.166666667,0.99
1409,1,1,2.816666667,2,0.95
1409,2,0,1.966666667,0.5,1.03
1410,1,1,2.583333333,1,0.95
1410,2,0,1.966666667,0.333333333,1.03
1411,1,1,2.583333333,1,1.14
1411,2,0,1.9,0.166666667,1.23
1412,1,1,2.583333333,2,0.95
1412,2,0,1.85,0.333333333,1.06
1413,1,1,2.816666667,0.5,1.14
1413,2,0,1.966666667,0.333333333,1.39
1414,1,0,3.316666667,2,1.27
1414,2,1,1.433333333,0.333333333,1.44
1415,1,0,3.066666667,0.5,1.27
1415,2,1,1.333333333,0.166666667,1.39
1416,1,0,3.833333333,1,1.27
1416,2,1,1.566666667,0.5,1.65
1417,1,0,3.066666667,0.5,1.06
1417,2,1,1.433333333,0.333333333,1.44
1418,1,0,3.833333333,1,0.95
1418,2,1,1.433333333,0.333333333,1.11
1419,1,0,3.316666667,2,0.95
1419,2,1,1.333333333,0.166666667,1.32
1420,1,0,3.066666667,2,1.27
1420,2,1,1.566666667,0.166666667,1.65
1421,1,0,3.066666667,0.5,0.95
1421,2,1,1.566666667,0.5,1.16
1422,1,0,3.833333333,1,1.06
1422,2,1,1.333333333,0.166666667,1.28
1423,1,0,2.35,2,0.62
1423,2,1,1.566666667,0.5,0.8
1424,1,1,1.833333333,2,0.47
1424,2,0,1.616666667,0.5,0.62
1425,1,0,2.35,2,0.47
1425,2,1,1.683333333,0.333333333,0.65
1426,1,0,2,1,0.47
1426,2,1,1.683333333,0.166666667,0.65
1427,1,0,2,2,0.52
1427,2,1,1.683333333,0.5,0.68
1428,1,1,1.833333333,1,0.52
1428,2,0,1.683333333,0.333333333,0.68
1429,1,1,1.833333333,1,0.62
1429,2,0,1.616666667,0.166666667,0.83
1430,1,1,1.833333333,2,0.52
1430,2,0,1.566666667,0.333333333,0.71
1431,1,1,2,0.5,0.62
1431,2,0,1.683333333,0.333333333,0.91
1432,1,0,2.766666667,2,0.96
1432,2,1,1.5,0.333333333,1.08
1432,3,0,2.6,0,0.85
1433,1,0,2.533333333,0.5,0.96
1433,2,1,1.416666667,0.166666667,1.03
1433,3,0,2.6,0,1.1
1434,1,0,3.233333333,1,0.96
1434,2,1,1.6,0.5,1.23
1434,3,0,2.6,0,0.68
1435,1,0,2.533333333,0.5,0.8
1435,2,1,1.5,0.333333333,1.08
1435,3,0,1.6,0,0.68
1436,1,0,3.233333333,1,0.72
1436,2,1,1.5,0.333333333,0.86
1436,3,0,2,0,1.1
1437,1,0,2.766666667,2,0.72
1437,2,1,1.416666667,0.166666667,0.99
1437,3,0,2,0,0.68
1438,1,0,2.533333333,2,0.96
1438,2,1,1.6,0.166666667,1.23
1438,3,0,1.6,0,0.85
1439,1,0,2.533333333,0.5,0.72
1439,2,1,1.6,0.5,0.9
1439,3,0,2,0,0.85
1440,1,0,3.233333333,1,0.8
1440,2,1,1.416666667,0.166666667,0.95
1440,3,0,1.6,0,0.85
1441,1,0,1.933333333,2,0.58
1441,2,1,0.766666667,0.5,0.65
1441,3,0,1,0,0.4
1442,1,1,1.583333333,2,0.43
1442,2,0,0.816666667,0.5,0.5
1442,3,0,1.3,0,0.32
1443,1,0,1.933333333,2,0.43
1443,2,0,0.883333333,0.333333333,0.53
1443,3,1,0.8,0,0.32
1444,1,0,1.7,1,0.43
1444,2,1,0.883333333,0.166666667,0.53
1444,3,0,1.3,0,0.52
1445,1,0,1.7,2,0.48
1445,2,1,0.883333333,0.5,0.53
1445,3,0,0.8,0,0.52
1446,1,0,1.583333333,1,0.48
1446,2,0,0.883333333,0.333333333,0.53
1446,3,1,1.3,0,0.4
1447,1,0,1.583333333,1,0.58
1447,2,0,0.816666667,0.166666667,0.7
1447,3,1,1,0,0.32
1448,1,0,1.583333333,2,0.48
1448,2,1,0.766666667,0.333333333,0.58
1448,3,0,1,0,0.52
1449,1,1,1.7,0.5,0.58
1449,2,0,0.883333333,0.333333333,0.83
1449,3,0,1,0,0.52
1450,1,0,2.383333333,0.5,0.52
1450,2,1,1.35,0.166666667,0.62
1451,1,0,2.383333333,2,0.52
1451,2,1,1.283333333,0.166666667,0.76
1452,1,1,2.383333333,0.5,0.47
1452,2,0,1.233333333,0.333333333,0.7
1453,1,1,1.85,1,0.47
1453,2,0,1.233333333,0.5,0.7
1454,1,1,2.033333333,0.5,0.52
1454,2,0,1.233333333,0.5,0.63
1455,1,0,2.033333333,0.5,0.47
1455,2,1,1.283333333,0.166666667,0.53
1456,1,0,2.033333333,1,0.62
1456,2,1,1.233333333,0.333333333,0.71
1457,1,0,2.383333333,0.5,0.62
1457,2,1,1.283333333,0.5,0.76
1458,1,1,2.033333333,1,0.52
1458,2,0,1.283333333,0.5,0.76
1459,1,1,1,2,0.46
1459,2,0,0.6,0.333333333,0.57
1459,3,0,0.866666667,0,0.2
1460,1,1,1.133333333,1,0.46
1460,2,0,0.633333333,0.5,0.65
1460,3,0,0.866666667,0,0.16
1461,1,1,0.933333333,0.5,0.46
1461,2,0,0.566666667,0.166666667,0.52
1461,3,0,0.866666667,0,0.26
1462,1,1,0.933333333,0.5,0.38
1462,2,0,0.6,0.333333333,0.57
1462,3,0,0.533333333,0,0.16
1463,1,1,1.133333333,1,0.34
1463,2,0,0.6,0.333333333,0.4
1463,3,0,0.666666667,0,0.26
1464,1,1,0.933333333,2,0.46
1464,2,0,0.633333333,0.166666667,0.65
1464,3,0,0.533333333,0,0.2
1465,1,1,1,2,0.34
1465,2,0,0.566666667,0.166666667,0.52
1465,3,0,0.666666667,0,0.16
